customer_id,tenure,monthly_charges,total_charges,churn,contract_type_Month-to-month,contract_type_One year,contract_type_Two year
985,55,74.22372054918483,3863.0522930786806,0,False,False,True
986,32,79.03476904587728,4030.5648319542074,0,False,True,False
987,50,70.836054691628,1716.9728615525432,0,False,True,False
988,7,49.75484513188206,4769.92939574228,0,False,False,True
989,8,76.50219928590161,1570.4735922514487,0,False,False,True
990,65,88.88853020500906,2719.361122630831,0,False,False,True
991,57,107.33229158608077,6854.738592797487,0,False,True,False
992,67,83.62913539792481,1735.8988927657563,0,False,True,False
993,59,96.1121537043158,662.1504528701192,1,False,False,True
994,54,36.0071634954573,645.1599816412488,0,False,False,True
995,67,66.15574744197899,7532.1977119745525,0,False,False,True
996,51,20.93316198270933,4104.671459898494,0,False,True,False
997,8,44.66788645216231,3334.3553673544448,1,False,True,False
998,34,92.64617151130048,6505.940789962556,1,True,False,False
999,35,119.18099513493634,6703.0248304930765,0,False,True,False
1000,32,29.91780995872159,2724.3091616132765,0,False,True,False
